symbol	R603	R607	R614	R621
TPGS1	0	0	0	0
CDC34	0	0	0	0
AC009005.2	0	0	0	0
BSG	0	0	0	0
HCN2	0	0	0	0
POLRMT	0	0	0	0
FGF22	1	1	0	0
RNF126	0	0	0	0
AC004156.3	0	1	0	0
FSTL3	0	0	0	0
PALM	0	0	0	0
MISP	1	0	0	0
AC006273.5	0	1	1	0
PTBP1	0	0	0	0
LPPR3	1	0	1	1
AZU1	1	1	0	1
PRTN3	1	0	0	1
CFD	0	0	0	0
MED16	0	0	0	0
R3HDM4	0	0	0	0
ARID3A	1	0	0	0
WDR18	0	0	0	0
GRIN3B	1	1	0	1
TMEM259	0	0	0	0
CNN2	0	0	0	0
ABCA7	1	0	0	0
HMHA1	1	0	0	0
POLR2E	1	0	0	0
GPX4	0	0	0	0
SBNO2	0	1	0	0
STK11	0	0	0	0
C19orf26	0	0	0	0
ATP5D	0	0	0	0
MIDN	1	0	0	0
CIRBP	0	0	0	0
CIRBP-AS1	1	0	1	0
C19orf24	0	0	0	0
MUM1	0	0	0	0
EFNA2	0	0	0	0
NDUFS7	0	0	0	0
AC005329.7	1	1	0	1
GAMT	0	0	0	1
DAZAP1	0	0	0	0
RPS15	0	0	0	0
CTB-25B13.5	0	1	0	0
APC2	1	1	0	1
CTB-25B13.12	0	0	0	0
C19orf25	0	0	0	0
PCSK4	1	1	0	1
REEP6	1	0	0	0
ADAMTSL5	0	0	0	0
PLK5	1	0	0	1
MEX3D	0	1	0	0
MBD3	0	0	0	0
UQCR11	0	0	0	0
TCF3	0	0	0	0
ONECUT3	1	1	1	0
ATP8B3	0	0	0	0
CTB-31O20.3	1	1	1	1
REXO1	0	0	0	0
CTB-31O20.4	1	1	1	0
KLF16	0	0	0	0
CTB-31O20.2	0	0	0	0
ABHD17A	0	0	0	0
SCAMP4	1	0	0	0
ADAT3	1	0	0	0
CSNK1G2	0	0	0	0
BTBD2	0	0	0	0
AC005306.3	0	0	0	0
MKNK2	0	0	0	0
MOB3A	0	0	0	0
IZUMO4	0	1	0	0
AP3D1	0	0	0	0
DOT1L	0	0	0	0
PLEKHJ1	0	0	0	0
SF3A2	0	0	0	0
AMH	0	0	0	0
OAZ1	0	0	0	0
LINGO3	1	1	1	0
LSM7	0	0	0	0
SPPL2B	0	0	0	0
TIMM13	0	0	0	0
LMNB2	0	0	0	0
AC005624.2	1	0	0	0
GADD45B	1	0	0	0
GNG7	1	0	0	1
DIRAS1	0	0	0	0
AC006538.1	1	0	0	0
SLC39A3	1	1	0	0
SGTA	0	0	0	0
THOP1	0	0	0	0
ZNF554	0	1	0	0
ZNF555	1	0	0	0
ZNF57	0	0	0	0
ZNF77	0	0	0	0
TLE6	1	0	0	0
TLE2	0	0	0	0
AES	0	0	0	0
GNA11	0	0	0	0
AC005262.4	1	1	1	1
NCLN	1	0	0	0
CELF5	0	1	0	1
NFIC	0	0	0	0
DOHH	0	1	0	0
FZR1	0	0	0	0
MFSD12	1	0	0	0
C19orf71	1	0	0	1
AC005786.7	1	0	0	0
HMG20B	0	0	0	0
GIPC3	0	1	1	1
TBXA2R	1	0	0	0
CACTIN-AS1	1	1	1	0
CACTIN	0	0	0	0
PIP5K1C	0	0	0	0
TJP3	1	1	0	0
APBA3	0	0	0	0
AC005954.3	0	1	0	1
MRPL54	0	0	0	0
MATK	0	0	0	0
DAPK3	0	0	0	0
EEF2	0	0	0	0
PIAS4	0	0	0	0
ZBTB7A	0	0	0	0
CTD-2622I13.3	0	0	0	0
MAP2K2	0	0	0	0
CREB3L3	1	0	0	1
SIRT6	0	0	0	0
ANKRD24	1	0	0	0
EBI3	0	0	0	1
CCDC94	0	0	0	0
FSD1	0	0	0	0
STAP2	1	0	1	1
MPND	0	0	0	0
EIF1P6	1	1	0	0
SH3GL1	0	0	0	0
AC007292.6	0	0	0	0
CHAF1A	1	0	0	0
UBXN6	0	0	0	0
MIR4746	1	0	0	0
CTB-50L17.7	1	0	0	0
CTB-50L17.9	1	0	1	0
HDGFRP2	0	0	0	0
PLIN4	1	0	0	0
LRG1	1	1	1	0
SEMA6B	1	0	1	1
TNFAIP8L1	1	0	0	0
MYDGF	1	0	0	0
AC005339.2	1	0	0	0
DPP9	0	0	0	0
FEM1A	0	0	0	0
TICAM1	1	0	0	0
PLIN3	0	0	0	0
KDM4B	0	0	0	0
PTPRS	0	0	0	0
TINCR	1	0	0	0
SAFB2	0	0	0	0
SAFB	0	0	0	0
RPL36	0	0	0	0
C19orf70	0	0	0	0
HSD11B1L	1	0	0	0
LONP1	0	0	0	0
PRR22	1	0	1	0
DUS3L	0	0	0	0
NRTN	1	0	1	0
FUT3	1	1	0	1
NDUFA11	0	0	0	0
VMAC	1	1	1	0
CAPS	1	1	0	1
RANBP3	0	0	0	0
RFX2	0	0	0	0
MLLT1	0	0	0	0
CLPP	0	0	0	0
ALKBH7	0	0	0	0
PSPN	0	1	0	0
GTF2F1	1	0	0	0
KHSRP	0	0	0	0
SLC25A41	0	0	0	0
SLC25A23	0	0	0	0
TUBB4A	0	0	0	0
TNFSF9	0	1	1	0
CD70	1	1	0	0
C3	0	1	1	0
GPR108	0	0	0	0
TRIP10	0	0	0	0
ZNF557	0	0	0	0
INSR	0	0	0	0
CTB-133G6.2	1	0	1	0
ARHGEF18	0	0	0	0
PEX11G	0	0	0	0
C19orf45	1	1	0	1
ZNF358	0	0	0	0
MCOLN1	0	0	0	0
PNPLA6	0	0	0	0
CAMSAP3	0	0	0	0
XAB2	0	0	0	0
STXBP2	1	0	0	1
EVI5L	0	0	0	0
PRR36	1	0	0	0
LRRC8E	0	0	0	0
CTD-3193O13.12	1	0	0	0
MAP2K7	0	0	0	0
TGFBR3L	1	0	0	0
SNAPC2	0	0	0	0
CTXN1	0	1	0	0
TIMM44	0	0	0	0
ELAVL1	0	0	0	0
FBN3	1	0	0	0
CERS4	0	0	0	0
CD320	1	0	0	0
NDUFA7	0	1	0	0
RPS28	0	1	0	0
KANK3	0	0	0	0
ANGPTL4	0	1	1	1
RAB11B-AS1	0	0	0	0
RAB11B	0	0	0	0
MARCH2	0	0	0	0
HNRNPM	1	0	0	0
PRAM1	1	1	0	1
ZNF414	0	0	0	0
ADAMTS10	1	1	0	1
ZNF558	1	0	0	0
ZNF317	0	0	0	0
ZNF699	1	0	0	0
ZNF559	0	0	0	0
ZNF266	0	0	0	0
ZNF426	0	0	0	0
ZNF121	1	0	0	0
ZNF561	0	0	0	0
ZNF561-AS1	0	0	0	0
ZNF562	0	0	0	0
ZNF846	0	1	0	1
CTD-2623N2.3	0	1	0	1
UBE2L4	1	1	0	0
FBXL12	0	0	0	0
UBL5	0	0	0	0
CTD-2623N2.11	1	0	0	0
PIN1	0	0	0	0
OLFM2	0	0	1	0
COL5A3	1	1	0	0
C19orf66	1	0	0	0
ANGPTL6	0	0	1	0
PPAN	0	0	0	0
P2RY11	0	0	1	0
EIF3G	0	0	0	0
DNMT1	0	0	0	0
S1PR2	0	0	0	0
MRPL4	0	0	0	0
CTD-2369P2.5	1	1	0	0
CTD-2369P2.8	0	1	0	1
ICAM4	1	1	0	0
ICAM5	1	0	0	0
ZGLP1	0	0	0	0
FDX1L	0	0	1	0
RAVER1	0	0	0	0
ICAM3	0	0	0	0
TYK2	0	0	0	0
CDC37	0	0	0	0
PDE4A	1	1	1	1
KEAP1	0	0	0	0
S1PR5	0	0	0	0
ATG4D	0	0	0	0
KRI1	0	0	0	0
CDKN2D	1	1	0	0
SLC44A2	0	0	0	0
ILF3-AS1	0	0	0	0
ILF3	0	0	0	0
QTRT1	0	0	0	0
DNM2	0	0	0	0
TMED1	0	0	0	0
C19orf38	0	0	0	0
CARM1	0	0	0	0
YIPF2	0	0	0	0
C19orf52	0	0	0	0
SMARCA4	0	0	0	0
LDLR	1	1	0	0
SPC24	0	0	0	0
KANK2	0	0	0	0
DOCK6	0	0	0	0
RAB3D	0	0	0	0
TMEM205	1	0	0	0
CCDC159	0	0	0	1
LPPR2	1	0	0	0
CTD-2342J14.6	0	0	0	0
SWSAP1	0	0	0	0
EPOR	1	1	0	0
RGL3	1	1	0	0
CCDC151	0	0	0	0
PRKCSH	1	0	0	0
ELAVL3	1	1	0	1
ZNF653	0	0	0	0
ECSIT	0	0	0	0
CNN1	0	0	0	0
ELOF1	0	0	0	0
ZNF627	0	0	0	0
ZNF833P	1	0	0	0
CTD-2006C1.6	0	0	0	0
ZNF823	0	0	0	0
ZNF441	0	0	0	0
ZNF491	0	1	0	1
ZNF440	0	0	0	0
ZNF439	1	0	0	1
ZNF700	0	0	0	0
CTD-2006C1.2	0	0	0	0
ZNF433	0	0	0	1
ZNF878	0	0	1	1
ZNF844	1	0	0	1
ZNF625	0	0	1	1
CTC-359D24.3	0	0	1	1
ZNF136	0	0	0	0
ZNF44	0	0	0	0
CTD-3105H18.14	1	0	0	0
ZNF799	0	0	0	0
ZNF443	0	0	0	0
ZNF709	0	0	0	1
CTD-2192J16.21	1	0	1	1
PGK1P2	0	1	1	1
ZNF490	0	0	0	0
ZNF791	0	0	0	0
CTD-2192J16.22	0	1	1	1
MAN2B1	0	0	0	0
WDR83	0	0	0	0
WDR83OS	0	0	0	0
DHPS	0	0	0	0
CTD-2192J16.26	0	1	0	1
TNPO2	0	0	0	0
SNORD41	0	1	1	0
C19orf43	0	0	0	0
ASNA1	0	0	0	0
BEST2	1	1	0	0
HOOK2	1	1	0	0
JUNB	1	0	1	1
PRDX2	0	0	0	0
RNASEH2A	0	0	0	0
RTBDN	0	0	0	1
MAST1	1	0	0	0
DNASE2	0	0	0	0
GCDH	0	0	0	0
AD000092.3	0	0	0	0
SYCE2	0	0	0	0
FARSA	1	0	0	0
CALR	0	0	0	0
RAD23A	0	0	0	0
GADD45GIP1	0	1	0	0
NFIX	0	0	0	0
LYL1	0	0	0	0
TRMT1	0	0	0	0
NACC1	0	0	0	0
STX10	0	0	0	0
IER2	0	0	0	0
CACNA1A	0	1	0	1
CCDC130	0	0	0	0
MRI1	0	0	0	0
C19orf53	0	0	0	0
ZSWIM4	1	0	0	0
CTD-3252C9.4	0	0	0	0
MIR23A	0	0	0	0
C19orf57	0	0	1	0
CC2D1A	1	0	0	0
PODNL1	1	0	0	0
DCAF15	0	0	0	0
RFX1	0	0	0	0
IL27RA	1	0	0	0
PALM3	1	1	0	0
CTB-55O6.8	0	0	0	0
SAMD1	0	0	0	0
PRKACA	0	0	0	0
ASF1B	0	1	0	0
CTB-55O6.12	0	0	0	1
LPHN1	0	0	0	0
CTC-548K16.1	0	0	0	0
CD97	0	0	0	0
DDX39A	0	0	0	0
PKN1	1	0	0	0
CTC-548K16.6	1	0	1	0
PTGER1	0	1	0	0
GIPC1	0	0	0	0
DNAJB1	0	0	0	0
TECR	0	0	0	0
NDUFB7	0	0	0	0
ITGB1P1	1	1	0	0
ZNF333	1	0	0	0
EMR2	0	0	0	0
SYDE1	0	0	0	0
ILVBL	0	0	0	0
NOTCH3	1	0	0	0
BRD4	0	0	0	0
AKAP8	0	0	0	0
AKAP8L	0	0	0	0
WIZ	0	0	0	0
CTB-187L3.1	0	1	1	0
RPL23AP2	0	1	1	1
AC004510.3	1	1	1	1
UCA1	1	1	0	1
TPM4	0	0	0	0
RAB8A	0	0	0	0
FAM32A	0	0	0	0
AP1M1	0	0	0	0
KLF2	0	0	0	1
EPS15L1	0	0	0	0
C19orf44	0	0	0	0
CHERP	0	0	0	0
RN7SL146P	1	0	0	1
CTD-3222D19.12	1	0	0	0
SLC35E1	1	0	0	0
MED26	0	0	0	0
SMIM7	0	0	0	0
CTC-429P9.3	0	1	0	0
CTC-429P9.5	0	0	0	0
TMEM38A	1	0	0	0
SIN3B	0	0	0	0
CTD-2538G9.5	1	1	0	0
CPAMD8	1	1	0	1
HAUS8	0	0	0	0
MYO9B	0	0	0	0
USE1	0	0	0	0
OCEL1	1	0	0	0
NR2F6	0	0	0	0
USHBP1	1	0	0	0
ANKLE1	0	0	0	0
ABHD8	0	0	0	0
MRPL34	0	0	0	0
CTD-2278I10.4	0	1	0	0
DDA1	0	0	0	0
ANO8	1	0	0	0
GTPBP3	0	0	0	0
CTD-2521M24.5	1	1	0	0
BST2	1	1	1	1
CTD-2521M24.9	1	1	0	1
MVB12A	0	0	0	0
TMEM221	0	0	0	1
CTD-2521M24.11	0	1	0	0
SLC27A1	1	0	0	0
CTD-3131K8.2	0	0	0	0
PGLS	0	0	0	0
FAM129C	1	0	0	1
COLGALT1	0	0	0	0
UNC13A	0	1	0	0
MAP1S	0	0	0	0
FCHO1	1	0	0	0
INSL3	1	0	0	0
JAK3	1	0	0	0
RPL18A	0	0	0	0
SLC5A5	0	0	1	0
CCDC124	0	0	0	0
KCNN1	1	0	0	0
ARRDC2	0	0	0	0
MAST3	0	0	0	0
PIK3R2	0	1	1	1
MPV17L2	0	0	0	0
RAB3A	1	0	0	0
AC068499.10	1	1	1	1
PDE4C	1	1	0	0
KIAA1683	0	1	1	1
JUND	0	0	0	0
LSM4	0	0	0	0
RN7SL513P	0	1	0	0
PGPEP1	1	0	0	0
GDF15	1	0	0	0
SSBP4	0	0	0	0
ISYNA1	1	0	0	0
ELL	0	0	0	0
FKBP8	0	0	0	0
KXD1	0	0	0	0
UBA52	0	0	0	0
CRLF1	0	0	0	0
C19orf60	0	0	0	0
TMEM59L	1	0	1	0
KLHL26	0	0	0	0
CRTC1	0	0	0	0
UPF1	0	0	0	0
CERS1	0	0	0	0
COPE	0	0	0	0
DDX49	0	0	0	0
HOMER3	0	0	0	0
SUGP2	0	0	0	0
ARMC6	0	0	0	0
SLC25A42	0	0	0	0
TMEM161A	0	0	0	0
MEF2B	0	0	0	1
MEF2BNB	1	0	0	0
RFXANK	0	0	0	0
NR2C2AP	0	0	0	0
SUGP1	0	0	0	0
MAU2	0	0	0	0
GATAD2A	0	0	0	0
TSSK6	1	0	0	0
NDUFA13	0	0	0	0
YJEFN3	0	1	0	1
CILP2	1	0	0	0
PBX4	0	0	0	1
LPAR2	1	0	0	1
GMIP	0	0	0	0
ATP13A1	0	0	0	0
ZNF101	0	0	0	0
ZNF14	0	0	0	0
CTC-559E9.1	1	1	0	0
CTC-559E9.6	0	0	0	0
ZNF506	0	0	1	1
CTC-559E9.5	1	0	1	0
ZNF253	0	0	0	0
ZNF93	0	0	1	1
ZNF682	0	1	0	1
ZNF737	1	0	0	0
ZNF66	1	1	0	0
ZNF430	0	0	0	0
ZNF714	0	0	0	0
ZNF431	0	0	0	0
VN1R83P	1	1	0	1
ZNF708	0	0	0	0
ZNF738	0	0	1	1
CTD-2561J22.2	1	1	0	1
ZNF493	0	1	0	1
LINC00664	1	1	0	0
ZNF429	0	0	0	0
ZNF724P	0	0	0	0
IPO5P1	1	1	0	0
RP11-15H20.6	0	1	0	0
ZNF91	0	0	0	0
LINC01224	0	0	0	0
ZNF675	0	0	0	0
ZNF681	0	0	0	0
RP11-255H23.2	0	1	1	1
RPSAP58	0	0	1	1
CTD-2017D11.1	1	0	0	0
ZNF254	0	0	0	0
LINC00662	0	0	0	0
CTC-459F4.1	1	0	0	0
CTC-459F4.3	0	0	0	0
UQCRFS1	0	0	0	0
POP4	0	0	0	0
PLEKHF1	0	1	0	0
C19orf12	0	0	0	0
CCNE1	1	0	0	0
CTC-448F2.3	0	1	1	0
URI1	0	0	0	0
CTC-448F2.6	0	1	0	0
TSHZ3	0	0	1	1
ZNF507	0	0	0	0
AC007773.2	0	0	0	0
DPY19L3	1	0	0	0
PDCD5	0	0	0	0
ANKRD27	0	0	0	0
RGS9BP	0	0	0	0
NUDT19	1	0	0	0
TDRD12	1	0	0	0
SLC7A9	0	1	0	1
CEP89	0	0	0	0
C19orf40	0	0	0	0
RHPN2	0	0	0	0
GPATCH1	0	0	0	0
LRP3	0	0	0	0
CEBPA	0	1	1	0
CEBPA-AS1	0	1	0	0
CTD-2540B15.9	0	1	0	0
CEBPG	0	0	0	0
PEPD	0	0	0	0
KCTD15	0	0	0	0
LSM14A	0	0	0	0
KIAA0355	0	0	0	0
GPI	0	0	0	0
PDCD2L	0	0	0	0
UBA2	0	0	0	0
WTIP	0	0	0	0
SCGB2B2	0	0	0	0
ZNF302	0	0	0	0
ZNF181	0	1	0	0
ZNF599	0	1	0	0
CTC-523E23.4	0	1	0	0
CTC-523E23.1	1	0	0	0
CTC-523E23.11	1	1	0	0
ZNF30-AS1	0	1	1	0
ZNF30	0	0	0	0
ZNF792	0	0	0	0
GRAMD1A	1	0	0	0
SCN1B	0	0	1	0
LGI4	0	0	0	1
FXYD5	1	0	0	0
LSR	1	0	0	0
USF2	0	0	0	0
CD22	0	0	0	1
DMKN	0	0	1	1
SBSN	0	1	0	1
TMEM147-AS1	0	0	0	0
TMEM147	0	0	0	0
ATP4A	1	0	0	0
HAUS5	0	0	0	0
RBM42	0	0	0	0
COX6B1	0	0	0	0
UPK1A	0	0	0	0
UPK1A-AS1	0	0	0	1
IGFLR1	1	0	0	0
U2AF1L4	0	0	0	0
PSENEN	1	0	0	0
LIN37	0	0	0	0
AC002398.12	1	0	0	0
PROSER3	0	0	0	0
ARHGAP33	0	0	0	0
NPHS1	1	0	0	0
KIRREL2	0	0	0	0
APLP1	0	0	0	0
NFKBID	0	0	0	0
LRFN3	1	0	0	0
AF038458.3	0	0	0	0
SDHAF1	0	1	0	0
SYNE4	0	1	0	0
ALKBH6	0	0	0	0
AC002116.7	0	0	0	0
CLIP3	1	1	1	1
THAP8	1	1	0	0
WDR62	0	1	0	0
OVOL3	1	0	0	0
POLR2I	0	0	0	0
TBCB	0	0	0	0
CAPNS1	0	0	0	0
ZNF565	0	0	0	0
ZNF146	0	0	0	0
LINC00665	0	1	0	1
ZFP14	0	1	0	1
ZFP82	0	0	0	0
ZNF566	0	0	0	0
CTD-2630F21.1	0	0	0	0
ZNF260	0	0	0	0
AC092295.4	0	0	0	0
ZNF529	0	0	0	0
ZNF529-AS1	0	0	0	0
ZNF382	1	0	0	0
ZNF461	0	0	0	0
LINC01534	0	0	0	0
ZNF567	0	0	0	0
ZNF850	1	0	0	0
CTD-2162K18.4	1	0	0	0
ZNF790-AS1	0	1	0	0
ZNF790	0	0	0	0
ZNF345	0	0	0	1
ZNF829	0	0	1	1
ZNF568	0	0	1	1
ZNF420	0	0	0	0
ZNF585A	1	0	0	0
ZNF585B	0	1	0	0
ZNF383	0	0	0	0
LINC01535	0	0	0	0
HKR1	0	0	0	1
CTD-3220F14.2	0	1	0	0
ZNF527	0	0	0	0
ZNF569	0	0	0	0
ZNF570	0	0	0	0
ZNF793	0	1	0	0
ZNF571-AS1	0	1	0	1
ZNF540	0	0	0	0
ZNF571	0	0	0	0
ZFP30	0	0	0	0
ZNF781	0	1	0	0
ZNF607	0	1	1	0
CTD-2528L19.6	0	0	0	0
ZNF573	0	1	0	0
CTD-2554C21.1	0	1	0	0
WDR87	0	0	1	0
SIPA1L3	0	0	0	0
DPF1	1	0	0	0
SPINT2	0	0	0	0
PPP1R14A	0	1	1	1
C19orf33	1	0	0	0
YIF1B	0	0	0	0
KCNK6	0	0	0	0
CATSPERG	1	1	0	1
PSMD8	0	0	0	0
GGN	1	0	1	0
SPRED3	1	0	0	1
FAM98C	0	0	0	0
RYR1	1	0	0	0
MAP4K1	1	0	0	0
EIF3K	0	0	0	0
ACTN4	0	0	0	0
CAPN12	1	0	1	1
CTD-2540F13.2	1	1	0	1
LGALS4	0	1	0	1
ECH1	0	0	0	0
HNRNPL	0	0	0	0
AC008982.2	0	0	0	0
RINL	0	0	0	0
SIRT2	0	0	0	0
NFKBIB	0	0	0	0
CCER2	0	1	0	1
SARS2	0	0	0	0
MRPS12	0	0	0	0
CTC-360G5.9	1	1	0	1
FBXO17	1	0	0	0
FBXO27	1	0	0	0
PAPL	1	0	0	0
PAK4	1	0	0	0
LRFN1	1	0	0	0
CTC-246B18.8	0	0	1	0
GMFG	0	0	0	0
CTC-246B18.10	1	0	0	0
SAMD4B	0	0	0	0
PAF1	0	0	0	0
MED29	0	0	0	0
ZFP36	1	0	0	0
PLEKHG2	1	0	0	0
RPS16	0	0	0	0
SUPT5H	0	0	0	0
TIMM50	0	0	0	0
EID2B	0	0	0	0
EID2	0	1	0	0
DYRK1B	0	0	0	0
FBL	0	0	0	0
PSMC4	1	0	0	0
ZNF546	0	1	0	0
CTC-471F3.5	0	1	0	1
ZNF780B	0	0	0	0
ZNF780A	0	0	0	0
MAP3K10	1	0	0	0
TTC9B	1	0	0	0
CNTD2	0	0	1	1
AKT2	0	0	0	0
CTC-425O23.2	0	1	0	0
MIR641	0	1	0	0
C19orf47	0	0	0	0
PLD3	0	0	0	0
PRX	1	0	0	0
SERTAD1	0	0	0	0
SERTAD3	0	0	0	0
BLVRB	0	0	0	0
SPTBN4	1	1	0	1
SHKBP1	0	0	0	0
LTBP4	1	1	0	1
NUMBL	0	0	0	0
ADCK4	0	0	0	0
ITPKC	0	0	0	0
C19orf54	1	0	0	0
SNRPA	0	0	0	0
RAB4B	0	0	0	0
EGLN2	0	0	0	0
CYP2B7P	0	1	1	1
CYP2S1	0	0	1	1
AXL	0	0	0	0
HNRNPUL1	0	0	0	0
TGFB1	0	0	0	0
CCDC97	1	0	0	0
TMEM91	1	1	0	1
B9D2	0	0	0	0
EXOSC5	0	0	0	0
B3GNT8	0	1	0	0
ATP5SL	0	0	0	0
RPS19	0	0	0	0
ARHGEF1	0	0	0	0
RABAC1	0	0	0	0
ATP1A3	0	0	0	0
GRIK5	0	0	0	0
ZNF574	0	0	0	0
POU2F2	0	0	0	0
DEDD2	0	0	0	0
ZNF526	0	0	0	0
GSK3A	0	0	0	0
ERF	0	0	0	0
CIC	0	0	0	0
PAFAH1B3	0	0	0	0
PRR19	1	0	0	0
TMEM145	0	0	0	0
MEGF8	0	0	0	0
CNFN	0	1	0	0
LIPE-AS1	0	0	0	0
CEACAM1	0	0	0	0
LYPD3	1	0	0	0
PHLDB3	1	0	0	0
ETHE1	0	0	0	0
XRCC1	0	0	0	0
IRGQ	0	0	0	0
ZNF576	0	0	0	0
SRRM5	0	0	0	0
ZNF428	0	0	0	0
CADM4	0	0	0	0
PLAUR	0	1	1	1
SMG9	0	0	0	0
KCNN4	0	0	0	0
ZNF283	0	0	0	0
ZNF404	0	1	0	0
RP11-15A1.3	0	1	0	0
ZNF45	0	0	0	0
ZNF221	1	0	0	0
ZNF155	0	0	0	1
ZNF230	0	0	0	0
ZNF222	0	0	0	0
ZNF223	0	0	0	0
ZNF284	1	0	0	0
ZNF224	0	1	1	1
AC084219.4	0	0	0	0
ZNF225	0	1	0	0
ZNF234	0	0	0	0
ZNF226	0	0	0	0
ZNF227	0	0	0	0
ZNF235	0	0	0	0
ZNF233	0	1	1	1
ZNF112	0	0	0	0
ZNF285	1	0	0	0
ZNF180	0	0	0	0
CEACAM22P	1	1	0	1
PVR	1	0	0	0
CEACAM19	0	0	0	1
BCL3	1	1	1	1
BCAM	0	1	0	0
PVRL2	0	0	0	0
TOMM40	0	0	0	0
APOE	1	0	0	0
APOC1	1	0	1	0
APOC1P1	0	1	0	0
CTB-129P6.11	0	1	0	0
CLPTM1	1	0	0	0
RELB	0	1	1	0
CLASRP	0	0	0	0
RNU6-611P	0	1	1	1
ZNF296	0	0	0	0
CTB-179K24.3	0	1	0	1
MARK4	0	0	0	0
PPP1R37	0	0	0	0
NKPD1	1	1	0	1
TRAPPC6A	0	0	0	0
BLOC1S3	0	0	0	0
ERCC2	0	0	0	0
PPP1R13L	1	0	0	0
CD3EAP	0	0	0	0
ERCC1	0	0	0	0
FOSB	0	0	0	0
RTN2	0	0	0	0
PPM1N	1	1	1	1
VASP	0	0	0	0
OPA3	0	0	0	0
EML2	1	0	0	0
C19orf83	0	1	0	0
GIPR	1	1	0	0
SNRPD2	0	0	0	0
QPCTL	0	0	0	0
FBXO46	0	0	0	0
AC074212.5	1	1	0	0
SIX5	0	0	0	0
AC074212.6	1	1	0	1
DMPK	0	0	0	0
DMWD	0	0	0	0
SYMPK	0	0	0	0
FOXA3	0	0	1	0
IRF2BP1	0	0	0	0
MYPOP	0	0	0	0
NOVA2	1	0	1	1
CCDC61	0	0	0	0
CTC-344H19.4	1	1	0	0
PPP5C	0	0	0	0
AC007193.8	0	1	0	1
PNMAL1	0	0	0	0
CALM3	0	0	0	0
DACT3	1	0	0	0
PRKD2	0	0	0	0
STRN4	0	0	0	0
FKRP	1	0	0	0
SLC1A5	1	1	0	0
AP2S1	0	0	0	0
ARHGAP35	0	0	0	0
NPAS1	1	0	0	0
TMEM160	0	1	0	0
ZC3H4	1	0	0	0
SAE1	0	0	0	0
BBC3	1	0	0	0
CCDC9	0	0	0	0
INAFM1	0	0	0	0
C5AR1	1	0	0	1
DHX34	0	0	0	0
MEIS3	1	1	0	0
SLC8A2	1	1	1	0
KPTN	0	0	0	0
NAPA-AS1	0	0	0	0
NAPA	0	0	0	0
EHD2	0	0	0	1
GLTSCR2	0	0	0	0
SEPW1	0	0	0	0
PLA2G4C	0	0	1	0
LIG1	0	0	0	0
C19orf68	0	0	0	0
ZNF114	1	1	0	0
CARD8	0	0	0	0
CARD8-AS1	0	1	0	0
CCDC114	1	0	1	1
EMP3	0	0	0	0
TMEM143	1	0	0	0
KDELR1	1	0	0	0
GRIN2D	1	0	0	0
GRWD1	1	0	0	0
KCNJ14	0	0	0	0
CYTH2	0	0	0	0
LMTK3	1	0	0	1
SULT2B1	1	0	1	0
FAM83E	1	0	1	0
RPL18	0	0	0	0
AC022154.7	1	0	0	1
SPHK2	0	0	0	0
DBP	1	0	0	0
CA11	1	1	0	0
SEC1P	1	0	1	0
NTN5	0	1	0	1
MAMSTR	0	0	0	0
RASIP1	1	0	0	0
FUT1	1	1	1	1
BCAT2	0	0	0	0
HSD17B14	0	1	0	0
PLEKHA4	0	0	0	0
PPP1R15A	1	0	0	0
NUCB1	0	0	0	0
DHDH	1	0	0	0
BAX	0	0	0	0
FTL	0	0	0	0
GYS1	0	0	0	0
RUVBL2	0	0	0	0
LHB	1	0	0	0
CTB-60B18.10	1	1	0	1
CGB7	1	1	1	0
NTF4	1	1	0	1
CTB-60B18.12	0	1	0	0
CTB-60B18.18	0	1	0	0
SNRNP70	0	0	0	0
LIN7B	0	0	0	0
PPFIA3	1	0	0	0
TRPM4	0	0	0	0
SUMO1P4	0	1	1	0
SLC6A16	0	0	0	1
CTC-301O7.4	0	0	0	1
TEAD2	0	0	0	0
DKKL1	1	0	0	0
SLC17A7	1	0	0	0
PIH1D1	0	0	0	0
ALDH16A1	0	0	0	0
FLT3LG	0	1	0	0
RPL13A	0	0	0	0
RPS11	0	0	0	0
FCGRT	0	0	0	0
RCN3	1	1	1	1
NOSIP	0	0	0	0
PRRG2	0	0	0	0
PRR12	0	0	0	0
RRAS	1	0	0	0
SCAF1	0	0	0	0
IRF3	0	0	0	0
BCL2L12	0	0	0	0
PRMT1	0	0	0	0
ADM5	0	0	0	0
CPT1C	0	0	0	0
AP2A1	0	0	0	0
FUZ	0	0	0	0
MED25	0	0	0	0
PTOV1-AS1	1	1	0	0
PTOV1	0	0	0	0
AC018766.6	1	0	1	0
PTOV1-AS2	0	0	0	0
AC018766.4	1	0	0	0
PNKP	0	0	0	0
AKT1S1	0	0	0	0
TBC1D17	1	0	0	0
NUP62	0	0	0	0
ATF5	0	0	0	0
VRK3	0	0	0	0
ZNF473	0	0	0	0
FLJ26850	1	0	0	0
MYH14	0	0	0	0
KCNC3	1	0	0	0
NR1H2	0	0	0	0
NAPSA	0	1	0	1
CTB-191K22.6	0	1	1	1
POLD1	0	0	0	0
SPIB	1	0	0	0
EMC10	1	0	0	1
JOSD2	0	0	0	0
LRRC4B	0	0	0	0
SYT3	1	1	0	0
C19orf48	1	0	0	0
SNORD88A	0	0	0	1
KLK5	1	0	0	1
